column,nominal_position_mm,green_median,green_std
1.200000000000000000e+02,3.153103448275862064e+01,4.950000000000000000e+02,3.362660054018081013e+01
1.210000000000000000e+02,3.179379310344827658e+01,4.965000000000000000e+02,2.614594953493434204e+01
1.220000000000000000e+02,3.205655172413793252e+01,5.050000000000000000e+02,2.578065024554914686e+01
1.230000000000000000e+02,3.231931034482758491e+01,5.015000000000000000e+02,1.727996592074828897e+01
1.240000000000000000e+02,3.258206896551724441e+01,4.990000000000000000e+02,1.587953784661953804e+01
1.250000000000000000e+02,3.284482758620689680e+01,5.040000000000000000e+02,1.507567715449845558e+01
1.260000000000000000e+02,3.310758620689654919e+01,5.025000000000000000e+02,1.356613174621106133e+01
1.270000000000000000e+02,3.337034482758620868e+01,5.055000000000000000e+02,1.449962583329499388e+01
1.280000000000000000e+02,3.363310344827586107e+01,5.040000000000000000e+02,2.011667357083559793e+01
1.290000000000000000e+02,3.389586206896552056e+01,5.030000000000000000e+02,2.034185912444801403e+01
1.300000000000000000e+02,3.415862068965517295e+01,5.080000000000000000e+02,1.975385642729034430e+01
1.310000000000000000e+02,3.442137931034482534e+01,5.080000000000000000e+02,1.981857819488236316e+01
1.320000000000000000e+02,3.468413793103448484e+01,5.055000000000000000e+02,1.981519434886605779e+01
1.330000000000000000e+02,3.494689655172413723e+01,5.070000000000000000e+02,1.982208189256505548e+01
1.340000000000000000e+02,3.520965517241378961e+01,5.045000000000000000e+02,1.906658653829316563e+01
1.350000000000000000e+02,3.547241379310344911e+01,5.080000000000000000e+02,2.036488970357779849e+01
1.360000000000000000e+02,3.573517241379310150e+01,5.080000000000000000e+02,2.168524844220144132e+01
1.370000000000000000e+02,3.599793103448276099e+01,5.065000000000000000e+02,1.825965307872949595e+01
1.380000000000000000e+02,3.626068965517241338e+01,5.090000000000000000e+02,2.015175714354016634e+01
1.390000000000000000e+02,3.652344827586206577e+01,5.110000000000000000e+02,2.017190660230762944e+01
1.400000000000000000e+02,3.678620689655172526e+01,5.095000000000000000e+02,2.042762248566060279e+01
1.410000000000000000e+02,3.704896551724137765e+01,5.330000000000000000e+02,6.253020103651247830e+00
1.420000000000000000e+02,3.731172413793103715e+01,5.330000000000000000e+02,6.386801440383821138e+00
1.430000000000000000e+02,3.757448275862068954e+01,5.345000000000000000e+02,5.807644327856941402e+00
1.440000000000000000e+02,3.783724137931034193e+01,5.345000000000000000e+02,5.183942890203257825e+00
1.450000000000000000e+02,3.810000000000000142e+01,5.350000000000000000e+02,6.076444444190478578e+00
1.460000000000000000e+02,3.836275862068965381e+01,5.370000000000000000e+02,5.864204028586393669e+00
1.470000000000000000e+02,3.862551724137931330e+01,5.350000000000000000e+02,6.005206074732156729e+00
1.480000000000000000e+02,3.888827586206896569e+01,5.360000000000000000e+02,5.676118037199563204e+00
1.490000000000000000e+02,3.915103448275861808e+01,5.395000000000000000e+02,1.592068830083115927e+01
1.500000000000000000e+02,3.941379310344827758e+01,1.180000000000000000e+02,1.453906137120122537e+02
1.510000000000000000e+02,3.967655172413792997e+01,1.105000000000000000e+02,1.409026318040424712e+02
1.520000000000000000e+02,3.993931034482758946e+01,1.090000000000000000e+02,1.414094217722858104e+02
1.530000000000000000e+02,4.020206896551724185e+01,1.065000000000000000e+02,1.375545283292734382e+02
1.540000000000000000e+02,4.046482758620689424e+01,1.055000000000000000e+02,1.357425549805177809e+02
1.550000000000000000e+02,4.072758620689655373e+01,1.040000000000000000e+02,1.381425642427255696e+02
1.560000000000000000e+02,4.099034482758620612e+01,1.050000000000000000e+02,1.347506377535928266e+02
1.570000000000000000e+02,4.125310344827586562e+01,1.030000000000000000e+02,1.356716253700660673e+02
1.580000000000000000e+02,4.151586206896551801e+01,1.025000000000000000e+02,1.346445149246918334e+02
1.590000000000000000e+02,4.177862068965517039e+01,1.010000000000000000e+02,1.329677801407376876e+02
1.600000000000000000e+02,4.204137931034482989e+01,1.010000000000000000e+02,1.311651246732741640e+02
1.610000000000000000e+02,4.230413793103448228e+01,1.020000000000000000e+02,1.372750432525883468e+02
1.620000000000000000e+02,4.256689655172413467e+01,1.020000000000000000e+02,1.343122334028686566e+02
1.630000000000000000e+02,4.282965517241379416e+01,1.005000000000000000e+02,1.349744944398961763e+02
1.640000000000000000e+02,4.309241379310344655e+01,9.900000000000000000e+01,1.266154501718578729e+02
1.650000000000000000e+02,4.335517241379310605e+01,9.900000000000000000e+01,1.269493402213611262e+02
1.660000000000000000e+02,4.361793103448275843e+01,9.950000000000000000e+01,1.313908354844643043e+02
1.670000000000000000e+02,4.388068965517241082e+01,1.000000000000000000e+02,1.259825550092816115e+02
1.680000000000000000e+02,4.414344827586207032e+01,9.850000000000000000e+01,1.203466564069535565e+02
1.690000000000000000e+02,4.440620689655172271e+01,1.000000000000000000e+02,1.179150452627040977e+02
1.700000000000000000e+02,4.466896551724138220e+01,9.750000000000000000e+01,1.194273372762236960e+02
1.710000000000000000e+02,4.493172413793102749e+01,9.800000000000000000e+01,1.171897925701675405e+02
1.720000000000000000e+02,4.519448275862068698e+01,9.700000000000000000e+01,1.135612903531245763e+02
1.730000000000000000e+02,4.545724137931034647e+01,1.000000000000000000e+02,1.117006788997572073e+02
1.740000000000000000e+02,4.571999999999999886e+01,1.020000000000000000e+02,1.107287100178730412e+02
1.750000000000000000e+02,4.598275862068965836e+01,1.005000000000000000e+02,1.122624034226161882e+02
1.760000000000000000e+02,4.624551724137931075e+01,9.900000000000000000e+01,1.119056502861773623e+02
1.770000000000000000e+02,4.650827586206896314e+01,1.010000000000000000e+02,1.070850194419784032e+02
1.780000000000000000e+02,4.677103448275862263e+01,1.025000000000000000e+02,1.053134685085699545e+02
1.790000000000000000e+02,4.703379310344827502e+01,1.005000000000000000e+02,1.073268631590225937e+02
1.800000000000000000e+02,4.729655172413793451e+01,1.020000000000000000e+02,9.353155104918695883e+01
1.810000000000000000e+02,4.755931034482758690e+01,9.950000000000000000e+01,9.559789693976304648e+01
1.820000000000000000e+02,4.782206896551723929e+01,1.010000000000000000e+02,9.621316033798193246e+01
1.830000000000000000e+02,4.808482758620689879e+01,9.950000000000000000e+01,9.087765547090707230e+01
1.840000000000000000e+02,4.834758620689655118e+01,9.950000000000000000e+01,9.951171587919797901e+01
1.850000000000000000e+02,4.861034482758620356e+01,1.000000000000000000e+02,9.591302619430793186e+01
1.860000000000000000e+02,4.887310344827586306e+01,1.020000000000000000e+02,8.996490201045071444e+01
